0.654614 32.5946 17.9593 38.4455 56.6949 21320 4.9873e+07 0.311115 8.48383 111.158 -29.1581 7.89807 0.253374 -0.125582 
0.658785 11.4292 19.0298 98.9853 80.6739 8438 9.34805e+08 0.171943 12.5671 104.261 -49.6642 7.82742 0.107863 -0.105066 
0.688368 -3.8987 19.5812 78.4165 46.506 6380 1.91754e+09 0.125119 13.7939 94.2237 -64.0214 7.80404 0.0546577 -0.0864765 
0.689273 -8.11351 17.4963 41.3078 82.7633 34970 6.34667e+06 0.422695 6.28088 89.4525 -67.7616 7.79847 0.159966 -0.365254 
0.695483 4.48294 18.3861 50.4398 61.7277 14875 2.02409e+08 0.258184 10.0758 100.694 -56.2725 7.8266 0.140865 -0.188728 
0.704861 16.7297 18.3877 107.422 175.084 20112 6.7153e+07 0.343856 8.74501 106.481 -44.5826 7.86948 0.234846 -0.215366 
0.719912 13.8922 18.5498 53.5673 33.6215 8226 9.98506e+08 0.132415 12.6787 105.4 -47.319 7.82384 0.0865434 -0.0713439 
0.724236 16.1767 18.9601 82.9349 39.8667 6589 1.76549e+09 0.101413 13.6522 106.3 -45.121 7.82008 0.0686822 -0.0458612 
0.736323 -1.48384 19.4669 67.875 77.982 9208 7.46515e+08 0.242385 12.1845 96.508 -61.8408 7.81296 0.11365 -0.187696 
0.742854 11.3614 18.0792 42.8352 29.5282 9743 6.45507e+08 0.145431 11.936 104.352 -49.753 7.82329 0.0910282 -0.0850028 
0.784698 -9.69641 18.87 41.5756 31.1962 8336 9.65198e+08 0.158301 12.6205 87.4743 -69.1715 7.79752 0.0562328 -0.121956 
0.789832 8.75136 19.3932 46.6791 30.182 7243 1.39457e+09 0.13641 13.2372 103.192 -52.2593 7.81905 0.0812917 -0.0818717 
0.793207 7.30033 18.2796 38.78 73.4875 24180 2.75127e+07 0.399785 7.93183 102.453 -53.6404 7.85111 0.231437 -0.295952 
0.809308 3.59711 18.6269 59.2638 76.4398 12918 3.05858e+08 0.272114 10.6968 100.34 -57.1441 7.8265 0.145232 -0.202587 
0.819891 14.5378 17.1592 42.7309 34.1018 16080 1.57658e+08 0.168367 9.73297 105.796 -46.7246 7.83142 0.111058 -0.0965827 
0.821656 31.8608 19.072 38.4888 24.0044 7211 1.40863e+09 0.131576 13.2565 111.136 -29.9052 7.84113 0.106384 -0.0395995 
0.831687 12.2806 18.422 54.3485 66.7264 13809 2.53083e+08 0.259019 10.4035 104.883 -48.897 7.84374 0.16457 -0.169178 
